1|17|01/12/2021|1006893021|ENGELS MERKEL Y CIA. (BOLIVIA) S.A.|6939|0|265401100540649|2239.09|0.00|2239.09|0.00|2239.09|291.08|1A-84-E9-E9-42|1
1|18|01/12/2021|1006893021|ENGELS MERKEL Y CIA. (BOLIVIA) S.A.|6940|0|265401100540649|1271.50|0.00|1271.50|0.00|1271.50|165.30|0C-47-46-26|1
1|19|01/12/2021|1006893021|ENGELS MERKEL Y CIA. (BOLIVIA) S.A.|6941|0|265401100540649|2215.59|0.00|2215.59|0.00|2215.59|288.03|E7-DF-77-0D|1
1|20|01/12/2021|1006893021|ENGELS MERKEL Y CIA. (BOLIVIA) S.A.|6942|0|265401100540649|2151.59|0.00|2151.59|0.00|2151.59|279.71|62-9A-AE-CE-5E|1
1|21|01/12/2021|1006893021|ENGELS MERKEL Y CIA. (BOLIVIA) S.A.|6943|0|265401100540649|2174.91|0.00|2174.91|0.00|2174.91|282.74|AA-1F-F6-89-2D|1
1|22|01/12/2021|1006893021|ENGELS MERKEL Y CIA. (BOLIVIA) S.A.|6944|0|265401100540649|1562.09|0.00|1562.09|0.00|1562.09|203.07|C2-38-F9-DF|1
1|23|01/12/2021|1006893021|ENGELS MERKEL Y CIA. (BOLIVIA) S.A.|6945|0|265401100540649|2004.59|0.00|2004.59|0.00|2004.59|260.60|7A-C8-25-05-58|1
1|24|01/12/2021|1006893021|ENGELS MERKEL Y CIA. (BOLIVIA) S.A.|6946|0|265401100540649|1387.09|0.00|1387.09|0.00|1387.09|180.32|5F-E3-A5-F7-67|1
1|25|01/12/2021|1006893021|ENGELS MERKEL Y CIA. (BOLIVIA) S.A.|6947|0|265401100540649|2554.18|0.00|2554.18|0.00|2554.18|332.04|77-B5-39-59-F8|1
1|26|01/12/2021|1006893021|ENGELS MERKEL Y CIA. (BOLIVIA) S.A.|6948|0|265401100540649|3162.68|0.00|3162.68|0.00|3162.68|411.15|F2-E3-00-AA-B6|1
1|27|01/12/2021|1006893021|ENGELS MERKEL Y CIA. (BOLIVIA) S.A.|6949|0|265401100540649|2819.05|0.00|2819.05|0.00|2819.05|366.48|4B-4D-6E-E4-AE|1
1|28|01/12/2021|1006893021|ENGELS MERKEL Y CIA. (BOLIVIA) S.A.|6950|0|265401100540649|2451.68|0.00|2451.68|0.00|2451.68|318.72|D0-62-05-4A|1
1|29|01/12/2021|1006893021|ENGELS MERKEL Y CIA. (BOLIVIA) S.A.|6951|0|265401100540649|2773.18|0.00|2773.18|0.00|2773.18|360.51|D6-97-6D-87-90|1
1|30|01/12/2021|1006893021|ENGELS MERKEL Y CIA. (BOLIVIA) S.A.|6952|0|265401100540649|4328.18|0.00|4328.18|0.00|4328.18|562.66|6C-21-75-86-BA|1
1|31|01/12/2021|1006893021|ENGELS MERKEL Y CIA. (BOLIVIA) S.A.|6954|0|265401100540649|3108.68|0.00|3108.68|0.00|3108.68|404.13|66-D0-2D-FA-50|1
1|32|01/12/2021|1006893021|ENGELS MERKEL Y CIA. (BOLIVIA) S.A.|6955|0|265401100540649|1070.91|0.00|1070.91|0.00|1070.91|139.22|91-F3-C5-C8-53|1
1|33|01/12/2021|1006893021|ENGELS MERKEL Y CIA. (BOLIVIA) S.A.|6956|0|265401100540649|2320.68|0.00|2320.68|0.00|2320.68|301.69|49-D2-6D-1E-89|1
1|34|01/12/2021|1006893021|ENGELS MERKEL Y CIA. (BOLIVIA) S.A.|6957|0|265401100540649|2201.50|0.00|2201.50|0.00|2201.50|286.20|FA-C7-3A-B6-81|1
1|35|01/12/2021|1006893021|ENGELS MERKEL Y CIA. (BOLIVIA) S.A.|6958|0|265401100540649|1765.00|0.00|1765.00|0.00|1765.00|229.45|55-E0-87-7E-41|1
1|36|01/12/2021|1006893021|ENGELS MERKEL Y CIA. (BOLIVIA) S.A.|6959|0|265401100540649|1996.53|0.00|1996.53|0.00|1996.53|259.55|2F-79-AE-F2|1
1|37|01/12/2021|1006893021|ENGELS MERKEL Y CIA. (BOLIVIA) S.A.|6960|0|265401100540649|2115.50|0.00|2115.50|0.00|2115.50|275.02|4C-33-58-83-5E|1
1|38|01/12/2021|1006893021|ENGELS MERKEL Y CIA. (BOLIVIA) S.A.|6961|0|265401100540649|1597.50|0.00|1597.50|0.00|1597.50|207.68|4D-2F-7A-F3-DF|1
1|39|01/12/2021|1006893021|ENGELS MERKEL Y CIA. (BOLIVIA) S.A.|6962|0|265401100540649|2087.00|0.00|2087.00|0.00|2087.00|271.31|D7-C5-DB-88|1
1|40|01/12/2021|1006893021|ENGELS MERKEL Y CIA. (BOLIVIA) S.A.|6963|0|265401100540649|1082.00|0.00|1082.00|0.00|1082.00|140.66|DE-7F-26-94-22|1
1|41|01/12/2021|1006893021|ENGELS MERKEL Y CIA. (BOLIVIA) S.A.|6964|0|265401100540649|1575.50|0.00|1575.50|0.00|1575.50|204.82|4A-0C-2C-A6-BE|1
1|42|01/12/2021|1006893021|ENGELS MERKEL Y CIA. (BOLIVIA) S.A.|6965|0|265401100540649|2025.96|0.00|2025.96|0.00|2025.96|263.37|F3-A5-2C-93|1
1|43|01/12/2021|1006893021|ENGELS MERKEL Y CIA. (BOLIVIA) S.A.|6966|0|265401100540649|1458.18|0.00|1458.18|0.00|1458.18|189.56|BD-66-8A-0E-8A|1
1|44|01/12/2021|1006893021|ENGELS MERKEL Y CIA. (BOLIVIA) S.A.|6967|0|265401100540649|2676.00|0.00|2676.00|0.00|2676.00|347.88|42-6E-88-89-2C|1
1|45|01/12/2021|1006893021|ENGELS MERKEL Y CIA. (BOLIVIA) S.A.|6968|0|265401100540649|3053.82|0.00|3053.82|0.00|3053.82|397.00|DD-D8-B2-05-CC|1
1|46|01/12/2021|1006893021|ENGELS MERKEL Y CIA. (BOLIVIA) S.A.|6969|0|265401100540649|2355.32|0.00|2355.32|0.00|2355.32|306.19|1F-62-61-9B|1
1|47|01/12/2021|1006893021|ENGELS MERKEL Y CIA. (BOLIVIA) S.A.|6970|0|265401100540649|2427.91|0.00|2427.91|0.00|2427.91|315.63|48-A1-3A-7B-75|1
1|48|01/12/2021|1006893021|ENGELS MERKEL Y CIA. (BOLIVIA) S.A.|6971|0|265401100540649|1612.46|0.00|1612.46|0.00|1612.46|209.62|0A-49-8D-92-62|1
1|49|01/12/2021|1006893021|ENGELS MERKEL Y CIA. (BOLIVIA) S.A.|6972|0|265401100540649|1286.96|0.00|1286.96|0.00|1286.96|167.30|C6-DA-5A-8E-2E|1
1|50|01/12/2021|1006893021|ENGELS MERKEL Y CIA. (BOLIVIA) S.A.|6973|0|265401100540649|1388.68|0.00|1388.68|0.00|1388.68|180.53|30-7A-64-F3-47|1
1|51|01/12/2021|1006893021|ENGELS MERKEL Y CIA. (BOLIVIA) S.A.|6975|0|265401100540649|2061.00|0.00|2061.00|0.00|2061.00|267.93|55-E6-AB-AD-4D|1
1|52|01/12/2021|1006893021|ENGELS MERKEL Y CIA. (BOLIVIA) S.A.|6977|0|265401100540649|1153.37|0.00|1153.37|0.00|1153.37|149.94|75-CB-E5-52-88|1
1|53|01/12/2021|1006893021|ENGELS MERKEL Y CIA. (BOLIVIA) S.A.|6978|0|265401100540649|2690.68|0.00|2690.68|0.00|2690.68|349.79|C2-59-9C-BE-DE|1
1|54|01/12/2021|1006893021|ENGELS MERKEL Y CIA. (BOLIVIA) S.A.|6979|0|265401100540649|3505.68|0.00|3505.68|0.00|3505.68|455.74|62-46-33-FF-A9|1
1|55|01/12/2021|1006893021|ENGELS MERKEL Y CIA. (BOLIVIA) S.A.|6980|0|265401100540649|1195.46|0.00|1195.46|0.00|1195.46|155.41|F7-BC-8E-52-44|1
1|56|01/12/2021|1006893021|ENGELS MERKEL Y CIA. (BOLIVIA) S.A.|6981|0|265401100540649|1949.91|0.00|1949.91|0.00|1949.91|253.49|65-5B-71-2A-45|1
1|57|01/12/2021|1006893021|ENGELS MERKEL Y CIA. (BOLIVIA) S.A.|6982|0|265401100540649|1974.50|0.00|1974.50|0.00|1974.50|256.69|D6-2F-75-39|1
1|58|01/12/2021|1006893021|ENGELS MERKEL Y CIA. (BOLIVIA) S.A.|6983|0|265401100540649|1768.50|0.00|1768.50|0.00|1768.50|229.91|B2-27-D3-06-E0|1
1|59|01/12/2021|1006893021|ENGELS MERKEL Y CIA. (BOLIVIA) S.A.|6984|0|265401100540649|1226.00|0.00|1226.00|0.00|1226.00|159.38|D2-1E-14-0F|1
1|60|01/12/2021|1006893021|ENGELS MERKEL Y CIA. (BOLIVIA) S.A.|6985|0|265401100540649|1424.00|0.00|1424.00|0.00|1424.00|185.12|ED-26-A9-83|1
1|61|01/12/2021|1006893021|ENGELS MERKEL Y CIA. (BOLIVIA) S.A.|6986|0|265401100540649|1530.68|0.00|1530.68|0.00|1530.68|198.99|B1-0F-57-AE-12|1
1|62|01/12/2021|1006893021|ENGELS MERKEL Y CIA. (BOLIVIA) S.A.|6987|0|265401100540649|1454.96|0.00|1454.96|0.00|1454.96|189.14|DF-97-3A-27-E5|1
1|63|01/12/2021|1006893021|ENGELS MERKEL Y CIA. (BOLIVIA) S.A.|6988|0|265401100540649|653.50|0.00|653.50|0.00|653.50|84.96|AB-86-06-FC-C3|1
1|64|01/12/2021|1006893021|ENGELS MERKEL Y CIA. (BOLIVIA) S.A.|6989|0|265401100540649|1669.46|0.00|1669.46|0.00|1669.46|217.03|95-E0-D3-E0|1
1|65|01/12/2021|1006893021|ENGELS MERKEL Y CIA. (BOLIVIA) S.A.|6990|0|265401100540649|2984.18|0.00|2984.18|0.00|2984.18|387.94|A2-B0-98-3B-3E|1
1|66|01/12/2021|1006893021|ENGELS MERKEL Y CIA. (BOLIVIA) S.A.|6991|0|265401100540649|1728.68|0.00|1728.68|0.00|1728.68|224.73|A5-B4-B2-93-13|1
1|67|01/12/2021|1006893021|ENGELS MERKEL Y CIA. (BOLIVIA) S.A.|6992|0|265401100540649|1461.59|0.00|1461.59|0.00|1461.59|190.01|4B-AA-A0-BE|1
1|68|01/12/2021|1006893021|ENGELS MERKEL Y CIA. (BOLIVIA) S.A.|6993|0|265401100540649|1604.68|0.00|1604.68|0.00|1604.68|208.61|42-62-A1-88-15|1
1|69|01/12/2021|1006893021|ENGELS MERKEL Y CIA. (BOLIVIA) S.A.|6994|0|265401100540649|1510.96|0.00|1510.96|0.00|1510.96|196.42|60-6F-5B-5C|1
1|70|01/12/2021|1006893021|ENGELS MERKEL Y CIA. (BOLIVIA) S.A.|6995|0|265401100540649|1233.50|0.00|1233.50|0.00|1233.50|160.36|42-71-DF-4F|1
1|71|01/12/2021|1006893021|ENGELS MERKEL Y CIA. (BOLIVIA) S.A.|6996|0|265401100540649|1589.50|0.00|1589.50|0.00|1589.50|206.64|49-F0-A2-65-B9|1
1|72|01/12/2021|1006893021|ENGELS MERKEL Y CIA. (BOLIVIA) S.A.|6997|0|265401100540649|677.00|0.00|677.00|0.00|677.00|88.01|CD-BA-BF-69-19|1
1|73|01/12/2021|1007039026|EMBOL S.A. ( EMBOTELLADORAS BOLIVIANAS UNIDAS )|138845|0|121401100038922|391.33|8.11|383.22|0.00|383.22|49.82|5D-3D-A0-28-2B|1
1|74|01/12/2021|1007039026|EMBOL S.A. ( EMBOTELLADORAS BOLIVIANAS UNIDAS )|139136|0|121401100038922|145.57|4.07|141.50|0.00|141.50|18.40|1D-BD-59-56-28|1
1|75|01/12/2021|1015469022|PROMEDICAL S.A.|4051|0|265401100560846|7535.88|0.00|7535.88|0.00|7535.88|979.66|45-B1-91-CF-C9|1
1|76|01/12/2021|1020343027|HANSA LTDA.|15326|0|265401100535487|4184.53|0.00|4184.53|0.00|4184.53|543.99|A6-D0-96-38|1
1|77|01/12/2021|1020503020|BAGO DE BOLIVIA S.A. LABORATORIOS|11656|0|265401100559078|272.57|0.00|272.57|0.00|272.57|35.43|0C-CA-46-53-74|1
1|78|01/12/2021|1020503020|BAGO DE BOLIVIA S.A. LABORATORIOS|11657|0|265401100559078|4027.73|0.00|4027.73|0.00|4027.73|523.60|F4-27-9E-88-86|1
1|79|01/12/2021|1020503020|BAGO DE BOLIVIA S.A. LABORATORIOS|11658|0|265401100559078|3676.96|0.00|3676.96|0.00|3676.96|478.00|70-D9-51-EB-85|1
1|80|01/12/2021|1020503020|BAGO DE BOLIVIA S.A. LABORATORIOS|11659|0|265401100559078|2997.53|0.00|2997.53|0.00|2997.53|389.68|EF-DF-B4-B8|1
1|81|01/12/2021|1020503020|BAGO DE BOLIVIA S.A. LABORATORIOS|11660|0|265401100559078|610.00|0.00|610.00|0.00|610.00|79.30|72-C9-D0-50-61|1
1|82|01/12/2021|1020503020|BAGO DE BOLIVIA S.A. LABORATORIOS|11661|0|265401100559078|170.95|0.00|170.95|0.00|170.95|22.22|FA-61-DA-0D-AE|1
1|83|01/12/2021|1020503020|BAGO DE BOLIVIA S.A. LABORATORIOS|11662|0|265401100559078|347.84|0.00|347.84|0.00|347.84|45.22|16-EE-0D-38-A8|1
1|84|01/12/2021|1020503020|BAGO DE BOLIVIA S.A. LABORATORIOS|11663|0|265401100559078|941.09|0.00|941.09|0.00|941.09|122.34|57-40-B7-C7-29|1
1|85|01/12/2021|1020503020|BAGO DE BOLIVIA S.A. LABORATORIOS|11664|0|265401100559078|2927.90|0.00|2927.90|0.00|2927.90|380.63|77-74-BE-ED-9B|1
1|86|01/12/2021|1020503020|BAGO DE BOLIVIA S.A. LABORATORIOS|11665|0|265401100559078|2401.56|0.00|2401.56|0.00|2401.56|312.20|F1-4F-10-1D-72|1
1|87|01/12/2021|1020503020|BAGO DE BOLIVIA S.A. LABORATORIOS|11666|0|265401100559078|70.32|0.00|70.32|0.00|70.32|9.14|70-CB-44-D8-8D|1
1|88|01/12/2021|1020503020|BAGO DE BOLIVIA S.A. LABORATORIOS|11667|0|265401100559078|339.50|0.00|339.50|0.00|339.50|44.14|FB-D5-0E-DD-4F|1
1|89|01/12/2021|1020503020|BAGO DE BOLIVIA S.A. LABORATORIOS|11668|0|265401100559078|4026.08|0.00|4026.08|0.00|4026.08|523.39|30-D1-2F-23|1
1|90|01/12/2021|1020503020|BAGO DE BOLIVIA S.A. LABORATORIOS|11669|0|265401100559078|3280.99|0.00|3280.99|0.00|3280.99|426.53|D2-28-92-9A-BA|1
1|91|01/12/2021|1020503020|BAGO DE BOLIVIA S.A. LABORATORIOS|11670|0|265401100559078|892.03|0.00|892.03|0.00|892.03|115.96|88-03-73-54-D4|1
1|92|01/12/2021|1020503020|BAGO DE BOLIVIA S.A. LABORATORIOS|11671|0|265401100559078|341.91|0.00|341.91|0.00|341.91|44.45|3F-7C-A5-07-0C|1
1|93|01/12/2021|1020503020|BAGO DE BOLIVIA S.A. LABORATORIOS|11672|0|265401100559078|410.70|0.00|410.70|0.00|410.70|53.39|DF-31-3A-DE-B9|1
1|94|01/12/2021|1020503020|BAGO DE BOLIVIA S.A. LABORATORIOS|11673|0|265401100559078|2261.34|0.00|2261.34|0.00|2261.34|293.97|E1-45-B4-57-73|1
1|95|01/12/2021|1020503020|BAGO DE BOLIVIA S.A. LABORATORIOS|11674|0|265401100559078|4002.82|0.00|4002.82|0.00|4002.82|520.37|E5-71-03-34-2C|1
1|96|01/12/2021|1020503020|BAGO DE BOLIVIA S.A. LABORATORIOS|11675|0|265401100559078|4422.04|0.00|4422.04|0.00|4422.04|574.87|38-77-C4-64|1
1|97|01/12/2021|1020503020|BAGO DE BOLIVIA S.A. LABORATORIOS|11676|0|265401100559078|1867.27|0.00|1867.27|0.00|1867.27|242.75|FB-19-CA-39-66|1
1|98|01/12/2021|1020503020|BAGO DE BOLIVIA S.A. LABORATORIOS|11677|0|265401100559078|590.34|0.00|590.34|0.00|590.34|76.74|58-FA-6A-C2-9F|1
1|99|01/12/2021|1020503020|BAGO DE BOLIVIA S.A. LABORATORIOS|11678|0|265401100559078|683.81|0.00|683.81|0.00|683.81|88.90|9D-22-EC-0D-D6|1
1|100|01/12/2021|1020503020|BAGO DE BOLIVIA S.A. LABORATORIOS|11679|0|265401100559078|656.30|0.00|656.30|0.00|656.30|85.32|2D-4A-62-8B-62|1
1|101|01/12/2021|1020503020|BAGO DE BOLIVIA S.A. LABORATORIOS|11680|0|265401100559078|1968.81|0.00|1968.81|0.00|1968.81|255.95|A1-C7-ED-B1-A2|1
1|102|01/12/2021|1020503020|BAGO DE BOLIVIA S.A. LABORATORIOS|11681|0|265401100559078|4477.62|0.00|4477.62|0.00|4477.62|582.09|51-42-28-C1-53|1
1|103|01/12/2021|1020503020|BAGO DE BOLIVIA S.A. LABORATORIOS|11682|0|265401100559078|4732.36|0.00|4732.36|0.00|4732.36|615.21|F5-BB-85-18-7D|1
1|104|01/12/2021|1020503020|BAGO DE BOLIVIA S.A. LABORATORIOS|11683|0|265401100559078|4270.95|0.00|4270.95|0.00|4270.95|555.22|80-99-67-0A-59|1
1|105|01/12/2021|1020503020|BAGO DE BOLIVIA S.A. LABORATORIOS|11684|0|265401100559078|3116.63|0.00|3116.63|0.00|3116.63|405.16|0A-D6-D3-CD|1
1|106|01/12/2021|1020503020|BAGO DE BOLIVIA S.A. LABORATORIOS|11685|0|265401100559078|683.81|0.00|683.81|0.00|683.81|88.90|23-75-71-FC-81|1
1|107|01/12/2021|1020503020|BAGO DE BOLIVIA S.A. LABORATORIOS|11686|0|265401100559078|582.39|0.00|582.39|0.00|582.39|75.71|D9-47-56-CC-59|1
1|108|01/12/2021|1020503020|BAGO DE BOLIVIA S.A. LABORATORIOS|11692|0|265401100559078|210.30|0.00|210.30|0.00|210.30|27.34|31-FD-E5-7E-92|1
1|109|01/12/2021|1020503020|BAGO DE BOLIVIA S.A. LABORATORIOS|11693|0|265401100559078|536.22|0.00|536.22|0.00|536.22|69.71|21-8E-37-D3-78|1
1|110|01/12/2021|1020503020|BAGO DE BOLIVIA S.A. LABORATORIOS|11694|0|265401100559078|3215.67|0.00|3215.67|0.00|3215.67|418.04|D2-3B-66-BB|1
1|111|01/12/2021|1020503020|BAGO DE BOLIVIA S.A. LABORATORIOS|11695|0|265401100559078|2788.92|0.00|2788.92|0.00|2788.92|362.56|D7-E0-9A-9F-AB|1
1|112|01/12/2021|1020503020|BAGO DE BOLIVIA S.A. LABORATORIOS|11696|0|265401100559078|1127.04|0.00|1127.04|0.00|1127.04|146.52|AD-40-48-7E-BA|1
1|113|01/12/2021|1020503020|BAGO DE BOLIVIA S.A. LABORATORIOS|11697|0|265401100559078|206.80|0.00|206.80|0.00|206.80|26.88|1E-07-88-E0-64|1
1|114|01/12/2021|1020503020|BAGO DE BOLIVIA S.A. LABORATORIOS|11698|0|265401100559078|1291.75|0.00|1291.75|0.00|1291.75|167.93|40-4D-60-E7|1
1|115|01/12/2021|1020503020|BAGO DE BOLIVIA S.A. LABORATORIOS|11699|0|265401100559078|3845.08|0.00|3845.08|0.00|3845.08|499.86|27-39-EE-0C-57|1
1|116|01/12/2021|1020503020|BAGO DE BOLIVIA S.A. LABORATORIOS|11700|0|265401100559078|4726.73|0.00|4726.73|0.00|4726.73|614.47|23-65-20-01-B2|1
1|117|01/12/2021|1020503020|BAGO DE BOLIVIA S.A. LABORATORIOS|11701|0|265401100559078|1020.42|0.00|1020.42|0.00|1020.42|132.65|F5-D2-66-38-6E|1
1|118|01/12/2021|1020503020|BAGO DE BOLIVIA S.A. LABORATORIOS|11702|0|265401100559078|1486.33|0.00|1486.33|0.00|1486.33|193.22|6E-F9-ED-CF-B4|1
1|119|01/12/2021|1020503020|BAGO DE BOLIVIA S.A. LABORATORIOS|11703|0|265401100559078|911.22|0.00|911.22|0.00|911.22|118.46|F7-F2-48-75-77|1
1|120|01/12/2021|1020503020|BAGO DE BOLIVIA S.A. LABORATORIOS|11704|0|265401100559078|4698.12|0.00|4698.12|0.00|4698.12|610.76|82-55-C2-D9|1
1|121|01/12/2021|1020503020|BAGO DE BOLIVIA S.A. LABORATORIOS|11705|0|265401100559078|6064.69|0.00|6064.69|0.00|6064.69|788.41|C3-0D-8C-6B-8F|1
1|122|01/12/2021|1020503020|BAGO DE BOLIVIA S.A. LABORATORIOS|11706|0|265401100559078|3592.76|0.00|3592.76|0.00|3592.76|467.06|1D-34-97-9E-47|1
1|123|01/12/2021|1020503020|BAGO DE BOLIVIA S.A. LABORATORIOS|11707|0|265401100559078|897.83|0.00|897.83|0.00|897.83|116.72|9D-58-33-9E-EA|1
1|124|01/12/2021|1020503020|BAGO DE BOLIVIA S.A. LABORATORIOS|11708|0|265401100559078|1419.58|0.00|1419.58|0.00|1419.58|184.55|91-83-21-29-2D|1
1|125|01/12/2021|1020503020|BAGO DE BOLIVIA S.A. LABORATORIOS|11709|0|265401100559078|3803.18|0.00|3803.18|0.00|3803.18|494.41|73-F6-FD-B3-26|1
1|126|01/12/2021|1020503020|BAGO DE BOLIVIA S.A. LABORATORIOS|11710|0|265401100559078|4887.27|0.00|4887.27|0.00|4887.27|635.35|4A-8B-FF-BA|1
1|127|01/12/2021|1020503020|BAGO DE BOLIVIA S.A. LABORATORIOS|11711|0|265401100559078|2982.03|0.00|2982.03|0.00|2982.03|387.66|7B-E7-99-4F|1
1|128|01/12/2021|1020503020|BAGO DE BOLIVIA S.A. LABORATORIOS|11712|0|265401100559078|305.00|0.00|305.00|0.00|305.00|39.65|A1-E1-FD-7A-61|1
1|129|01/12/2021|1020503020|BAGO DE BOLIVIA S.A. LABORATORIOS|11713|0|265401100559078|170.95|0.00|170.95|0.00|170.95|22.22|FB-B1-F9-AE-54|1
1|130|01/12/2021|1020503020|BAGO DE BOLIVIA S.A. LABORATORIOS|11714|0|265401100559078|140.65|0.00|140.65|0.00|140.65|18.28|FB-ED-87-48-10|1
1|131|01/12/2021|1020503020|BAGO DE BOLIVIA S.A. LABORATORIOS|11715|0|265401100559078|1446.54|0.00|1446.54|0.00|1446.54|188.05|10-F0-A0-C3-5D|1
1|132|01/12/2021|1020503020|BAGO DE BOLIVIA S.A. LABORATORIOS|11716|0|265401100559078|4412.72|0.00|4412.72|0.00|4412.72|573.65|FB-60-3C-5B-3A|1
1|133|01/12/2021|1020503020|BAGO DE BOLIVIA S.A. LABORATORIOS|11717|0|265401100559078|2967.23|0.00|2967.23|0.00|2967.23|385.74|91-F5-37-1B-84|1
1|134|01/12/2021|1020503020|BAGO DE BOLIVIA S.A. LABORATORIOS|11718|0|265401100559078|2691.67|0.00|2691.67|0.00|2691.67|349.92|10-B9-54-70-7A|1
1|135|01/12/2021|1020503020|BAGO DE BOLIVIA S.A. LABORATORIOS|11719|0|265401100559078|2827.41|0.00|2827.41|0.00|2827.41|367.56|72-69-9A-FF-D8|1
1|136|01/12/2021|1020503020|BAGO DE BOLIVIA S.A. LABORATORIOS|11720|0|265401100559078|305.00|0.00|305.00|0.00|305.00|39.65|10-F3-6D-63-79|1
1|137|01/12/2021|1020503020|BAGO DE BOLIVIA S.A. LABORATORIOS|11721|0|265401100559078|193.22|0.00|193.22|0.00|193.22|25.12|EB-37-D7-20-2B|1
1|138|01/12/2021|1020503020|BAGO DE BOLIVIA S.A. LABORATORIOS|11722|0|265401100559078|1635.89|0.00|1635.89|0.00|1635.89|212.67|C5-21-56-4A-1E|1
1|139|01/12/2021|1020503020|BAGO DE BOLIVIA S.A. LABORATORIOS|11723|0|265401100559078|5081.87|0.00|5081.87|0.00|5081.87|660.64|80-EF-D2-AB|1
1|140|01/12/2021|1020503020|BAGO DE BOLIVIA S.A. LABORATORIOS|11724|0|265401100559078|3995.39|0.00|3995.39|0.00|3995.39|519.40|63-6C-C6-4D-FD|1
1|141|01/12/2021|1020503020|BAGO DE BOLIVIA S.A. LABORATORIOS|11725|0|265401100559078|2755.42|0.00|2755.42|0.00|2755.42|358.20|B0-1A-C0-34-8F|1
1|142|01/12/2021|1020503020|BAGO DE BOLIVIA S.A. LABORATORIOS|11726|0|265401100559078|2574.67|0.00|2574.67|0.00|2574.67|334.71|AD-46-C6-AD|1
1|143|01/12/2021|1020503020|BAGO DE BOLIVIA S.A. LABORATORIOS|11727|0|265401100559078|512.86|0.00|512.86|0.00|512.86|66.67|36-11-2F-5E|1
1|144|01/12/2021|1020503020|BAGO DE BOLIVIA S.A. LABORATORIOS|11728|0|265401100559078|571.04|0.00|571.04|0.00|571.04|74.24|36-41-85-F2-AA|1
1|145|01/12/2021|1020503020|BAGO DE BOLIVIA S.A. LABORATORIOS|11729|0|265401100559078|2020.39|0.00|2020.39|0.00|2020.39|262.65|88-F0-28-ED-84|1
1|146|01/12/2021|1020503020|BAGO DE BOLIVIA S.A. LABORATORIOS|11730|0|265401100559078|2990.95|0.00|2990.95|0.00|2990.95|388.82|53-B4-5E-21-67|1
